xxx_1961593440	A	A	A	A	A	A	A	A	A	A	A
403	分析员偷偷让芙提雅老师晚上来房间的想法，芙提雅老师很清楚的！	分析員偷偷讓芙提雅老師晚上來房間的想法，芙提雅老師很清楚的！	私を夜にこっそり来させた意味、わかってるからね！	프티야 선생님은 알고 있어. 분석가가 왜 밤에 남몰래 나를 방으로 부른 건지!	I totally get it, Adjutant. Calling me to your room this late, so secretly... I know exactly what's going on!						0
404	哼哼，芙提雅老师很开心哦。	哼哼，芙提雅老師很開心哦。	ふふん、うれしいな。	후훗, 나 너무 기뻐.	Hehe, I'm reeeally happy, Adjutant!						0
405	分析员终于知道芙提雅老师的好了。	分析員終於知道芙提雅老師的好了。	やっと私の良さに気づいたんだね。	분석가, 드디어 내가 얼마나 좋은지 깨달았구나.	You've finally realized just how amazing your adorable Professor Fritia is, haven't you?						0
406	忍不住想试试了吧，香香软软的芙提雅老师抱着睡觉，到底有多舒服！	忍不住想試試了吧，香香軟軟的芙提雅老師抱著睡覺，到底有多舒服！	柔らかくていい匂いがする私を抱きしめて寝たら、どんなに気持ちいいか、気になってきたんでしょ？	이제 궁금하지? 향기롭고 부드러운 프티야 선생님을 안고 자면 얼마나 편안한지!	You couldn't help yourself, right? You want to know what it's like to snuggle up in bed with your soft, warm, Little Sunshine, huh?						0
407	……	……	……	…	...						0
408	呜，芙提雅老师猜错了吗？	嗚，芙提雅老師猜錯了嗎？	うぅ、もしかして外れた……？	흑, 프티야 선생님이 틀렸어?	Aww... w—was I off the mark?						0
409	我果断一把将芙提雅抱进了怀里。	我果斷一把將芙提雅抱進了懷裡。	私は迷わずフリティアを抱き寄せた。	나는 과감하게 프티야를 품에 안았다.	I didn't hesitate. I pulled her straight into my arms.						0
410	当然没猜错。	當然沒錯。	もちろん合ってるよ。	물론 틀리지 않았지.	You nailed it.						0
411	哼……真是的，下次要诚实一点，想抱芙提雅老师睡觉又不是什么丢脸的事情，嘿嘿~	哼……真是的，下次要誠實一點，想抱芙提雅老師睡覺又不是什麼丟臉的事情，嘿嘿~	ふん……まったく、今度は素直に言うんだよ。私と一緒に寝たいって別に恥ずかしいことじゃないから……ふふ……	흥… 정말이지. 다음에는 더 솔직해져 보라고. 나를 안고 자고 싶은 게 부끄러운 일도 아니잖아~ 헤헤.	Hmph~ Honestly! Next time, just say it upfront. There's nothing wrong with wanting to cuddle your sweet, snuggly Professor Fritia. Heehee~						0
412	没错。	沒錯。	そうだな。	맞아.	You're right.						0
413	我赞同地点头。	我贊同地點頭。	私は頷いて同意した。	나는 동의하듯 고개를 끄덕였다.	I nodded in agreement.						0
414	光是看到芙提雅老师那张笑脸，因为某种不舒服预感压在我心中的阴霾就像是被驱散了不少。	光是看到芙提雅老師那張笑臉，因為某種不舒服預感壓在我心中的陰霾好像被驅散了不少。	フリティアの笑顔を見れただけで、嫌な予感で感じてた不安が晴れた気がした。	프티야의 웃는 얼굴을 보기만 해도, 어떤 불편한 예감 때문에 내 마음에 짓눌려 있던 먹구름이 흩어지는 것 같았다.	Just seeing her beam like that was enough to lift the weight that had been dragging at my chest all day, like sunlight breaking through a storm cloud.						0
415	不过，在睡觉之前，还有一件重要的事情要拜托芙提雅老师。	不過，在睡覺之前，還有一件重要的事情要拜託芙提雅老師。	寝る前に、君に頼みたい大切なことがある。	근데 자기 전에 중요하게 부탁할 일이 하나 있어, 프티야.	But before we get to any of that... I need your help with something important, Professor Fritia.						0
416	我取出离开公司前，陶董让卡罗琳转交给我的小数据盘一样的东西。	我拿出離開公司前，τ董要卡羅琳轉交給我的小資料碟一樣的東西。	私は会社を出る前に、カロリンに手渡されたデータディスクのようなものを取り出した。	나는 회사를 떠나기 전에 τ 이사가 캐롤린을 통해 전해준 작은 디스크 같은 물건을 꺼냈다.	I took out a small data disk — the one Director τ had passed to me via Caroline, just before I left Yggdrasil Headquarters.						0
417	咦……这个是……	咦……這個是……	え、これは……	어라… 이건…	Hmm...? Wait, is that...						0
418	小型纺锤系统驱动器？	小型紡錘系統驅動器？	小型「スピンドル」システムのドライブ？	소형 방추 시스템 구동기?	A mini Spindle System drive?						0
419	芙提雅老师一眼就认出来了啊。	芙提雅老師一眼就認出來了啊。	一目でわかるんだな。	역시 프티야 선생님은 한눈에 알아보는구나.	You recognized it at a glance? Impressive.						0
420	我郑重看着芙提雅老师。	我鄭重地看著芙提雅老師。	私は真剣にフリティアを見た。	나는 진지하게 프티야를 바라봤다.	I locked eyes with her, my face solemn.						0
421	这就是我为了后续计划准备的胜负手。	這就是我為了後續計畫準備的勝負之手。	これは、今後の計画のために用意した切り札だ。	이것이 바로 내가 다음 계획을 위해 준비한 승부수였다.	This was my ace in the hole. The piece I'd been holding back for the final play.						0
422	在海上平台事件中，其实我还获得了一管封闭血清。那是可以用来对付程序的特殊病毒，但是这东西未必还能对之后的它发挥作用。	在海上平台事件中，其實我還獲得了一管封閉血清。那是可以用來對付程式的特殊病毒，但這東西未必還能對之後的它發揮作用。	海上基地事件で、私はブロックセラムを1本だけ手に入れた。プログラムに対抗する特殊なウイルスだが、今後も効果があるかはわからない。	사실 나는 해상 기지 사건에서 폐쇄 혈청, 즉 프로그램에 대적할 수 있는 특수 바이러스를 획득했다. 하지만 이후에도 그것에 작용할 수 있을지는 미지수다.	Back during the Charon Sea Base incident, I'd managed to secure a vial of Confinement Serum, a specialized virus designed to neutralize rogue programs. But I wasn't sure it'd still be effective against *its* latest iteration.						0
423	而且它早就拥有封闭血清的情报，可能提前做好了应对的准备，所以我需要更强力的“武器”。	而且它早就擁有封閉血清的情報，可能提前做好了應對的準備，所以我需要強力的「武器」。	それに、「それ」はブロックセラムの情報を持っているから、事前に対策を講じている可能性がある。だからより強力な「武器」が必要だ。	게다가 그것은 이미 폐쇄 혈청에 관한 정보를 얻었기 때문에 미리 대응 조치를 취했을 가능성도 있다. 따라서 나는 더 강력한 '무기'가 필요했다.	And considering it was already aware of the serum's existence, there was a good chance it had built in countermeasures by now.						0
424	这也是必须芙提雅老师帮忙，才能完成准备的“武器”。	這也是必須請芙提雅老師幫忙，才能完成準備的「武器」。	しかも、フリティアの協力がなくては完成できない「武器」だ。	그리고 이건 프티야의 도움이 있어야만 준비를 마칠 수 있는 '무기'이기도 했다.	That's why I needed something stronger. A weapon only Professor Fritia could help me build.						0
