xxx_828447974	A	A	A	A	A	A	A	A	A	A	A
391	超级神奇的对吧！刚碰到它，它就自动调节成我的风格和尺寸了！	超級神奇的對吧！剛碰到它，它就自動調整成我的風格和尺寸了！	触れた瞬間、自動的にあたしにあった装備に変化したんだよ！マジヤバくない？	엄청 신기하지?! 만지자마자 내 스타일과 사이즈에 맞춰서 자동으로 조절됐어!	Isn't it amazing!? I just touched it and bam — it matched my size and style perfectly!						0
392	连胸口这里的小细节都特别合身哦，分析员，快看快看~	連胸口這裡的小細節都特別合身喔，分析員，快看快看~	胸のサイズもばっちし合ってるし！分析員、見て見て！	가슴 부분의 디테일까지 완벽하게 맞아. 분석가, 이것 좀 봐~	Even the little details around the chest fit perfectly. Adjutant, look, look~						0
393	米娅凑了过来，在我面前跳了跳。而伴随着她的动作，那胸前的布料也被撑出了一道危险的弧线，剧烈地晃动着。	米婭靠了過來，在我面前跳了跳。而伴隨著她的動作，那胸前的布料也被撐出了一道危險的弧線，劇烈地晃動著。	ミアが近寄ってきて、私の前でぴょんぴょんと跳ねた。その動きに合わせて、胸元の布地が危険な曲線を描いて、激しく揺れた。	미아가 다가오더니 내 앞에서 깡충깡충 뛰었다. 그녀의 움직임에 따라 가슴 부분의 천이 위험한 곡선을 그리며 격렬하게 흔들렸다.	Mia leaned in close, giving a playful hop right in front of me. With her movement, the fabric across her chest stretched into a precarious curve, vividly jiggling with each bounce.						0
394	果然，感觉还是要重新校准下尺寸才对……	果然，感覺還是要重新校準一下尺寸才對……	やはり、一度リセットしてサイズを再調整する必要がありそうだ……	역시 사이즈를 다시 맞춰야 할 것 같은데…	Yep... the size definitely needs to be recalibrated...						0
395	啊，还有啊这个推进器居然可以——	啊，還有啊這個推進器居然可以——	あ、このブースターもね、実は――	아, 그리고 말이지, 이 추진기가 이렇게도 되더라고…	Whoa! And this thruster can actually—						0
396	哔——检测到未经授权的装备激活记录。	嗶——偵測到未經授權的裝備啟動記錄。	ピー。未許可の装置起動記録を確認しマシタ。	삐, 미승인 장비의 활성화 기록이 감지되었습니다.	Beep—! Unauthorized equipment activation detected.						0
397	哎？那个……情况紧急嘛！为了能马上赶到分析员身边，所以我就……	欸？那個……情況緊急嘛！為了能馬上趕到分析員身邊，所以我就……	え？これはその……緊急事態だったし？一刻も早く分析員のそばに駆けつけたいから、その……	엥? 그게… 긴급 상황이었잖아! 빨리 분석가한테 가야 해서 그만…	Huh? Well... desperate times, I guess! I needed to get to the Adjutant right away, so I...						0
398	好啦好啦，还是等到安全的地方后，再慢慢解释吧。	好啦好啦，還是等到安全的地方後，再慢慢解釋吧。	まあまあ、安全な場所に着いてから、ゆっくり説明してくれ。	알았어, 알았어. 일단 안전한 곳에 도착하고 나서 천천히 설명해 줘.	All right, all right. You can explain once we're safe.						0
399	米娅，一会儿不需要你参与正面突围。	米婭，等一下不需要你參與正面突圍。	ミア、君は正面突破には参加しなくていい。	미아, 이따가 정면 돌파할 때는 참여할 필요 없어.	Listen, Mia — we don't need you charging in up front.						0
400	跟上大家，感受一下实战氛围就好。	跟上大家，感受一下實戰氛圍就好。	みんなに付いて行って、実戦の雰囲気を感じるだけでいい。	모두를 따라오면서 실전 분위기만 느껴보면 돼.	Just stick with us and get a feel for the field.						0
401	收到~我会好好感受的！	收到~我會好好感受的！	了解～！ばっちし感じるよ！	알겠어~ 잘 느껴볼게!	Roger that~! I'll soak it all in!						0
402	宇迦，现在情况如何？	宇迦，現在情況如何？	ユガ、状況はどうだ？	우카, 현재 상황은 어때?	YUGA, what did you find?						0
403	袭击者身份尚未确认，但入侵路径已锁定，入侵源为天界乐土。	襲擊者身分尚未確認，但入侵路徑已鎖定，入侵源為天界樂土。	襲撃者の正体は、いまだ特定されていマセン。デスが、侵入経路は天界楽土からデス。	습격자의 신원은 아직 확인되지 않았지만, 침입 경로는 잠금 상태이며, 침입원은 천계 낙원입니다.	The attackers remain unidentified, but we've traced their route. The breach originated from the Elysium.						0
404	她们利用升格体登入专用的后门侵入了系统，这是歧路宇宙唯一与实体服务器的连接点。	她們利用升格體登入專用的後門侵入了系統，這是歧路宇宙唯一與實體伺服器的連接點。	彼女たちは岐路宇宙で、唯一実体サーバーとつながっている、昇格体専用のログインフォームから侵入し、システムをハッキングしたようデス。	승격체 로그인 전용 백도어를 통해 시스템에 침입했는데, 이는 크로스버스와 실체 서버의 유일한 연결점입니다.	They forced entry through the backdoor reserved exclusively for transcendent logins. It's the only link between the Divergent Cosmos and the physical servers.						0
405	能够夺回控制权吗？	能夠奪回控制權嗎？	制御権を奪還できるか？	제어권을 되찾을 수 있나?	Can we regain control?						0
406	正在全力压制扩散……但还需要时间。	正在全力壓制擴散……但還需要時間。	現在、最大出力で、拡散を抑制中デス。デスが、まだ時間がかかりそうデス。	확산을 전력으로 막고 있습니다만… 시간이 더 필요합니다.	Containment measures are at full capacity... but it will take time.						0
407	汉诺塔的防御系统，暂时无法夺回了。	漢諾塔的防禦系統，暫時無法奪回了。	ハノイの塔の防御システムは、しばらく奪い返せマセン。	하노이 타워의 방어 시스템은 일시적으로 되찾을 수 없게 되었습니다.	For now, the Tower of Hanoi's defenses remain beyond our control.						0
408	既然如此，那就换种方式。	既然如此，那就換種方式。	それなら、やり方を変える。	그렇다면 다른 방법을 써보자.	Then we change tactics.						0
409	晴。	晴。	晴。	하루.	Haru.						0
410	在！	在！	はい！	응!	Yes, sir!						0
411	麻烦帮忙联系下卡罗琳，我们需要芙提雅和猫汐尔的远程技术支援。	麻煩幫忙聯絡一下卡羅琳，我們需要芙提雅和貓汐爾的遠端技術支援。	カロリンと連絡を取ってくれ。フリティアとマーシルの力を借りる必要がありそうだ。	캐롤린에게 연락해서 프티야와 캣 시에라의 원격 기술 지원을 요청해 줘요.	Get in touch with Caroline. We'll need remote support from Fritia and Mauxir.						0
412	明白。	明白。	了解。	알겠어.	Understood.						0
413	分析员阁下，新恒提罗的系统，理应交由身为恒沙代理的我亲自……	分析員閣下，新恆提羅的系統，理應交由身為恆沙代理的我親自……	分析員さん。ニューガントラのシステムである以上、ゴウシャの代理であるワタシが……	분석가님, 뉴헨틸로의 시스템은 당연히 항사의 대리인인 제가 직접…	Mr. Adjutant, as GANGES' proxy, it is my duty to handle the New Hentiro system mysel—						0
414	当然要由你善后，不过在效率面前——	當然要由你善後，不過在效率面前——	もちろん後始末は任せるが、今は効率が一番だ――	당연히 네가 수습해야겠지만, 효율성을 따지자면…	You'll handle the cleanup, no question. But when efficiency's on the line...						0
415	别忘了现在是谁说了算。	別忘了現在是誰說了算。	今は誰が仕切っているか、忘れるな。	지금 누가 결정권자인지 잊지 마.	Don't forget who's in charge now.						0
b-4											0
416	亮出master key	亮出Master Key	マスターキーを見せる	마스터키를 보여준다	Flash the Master Key						0
417	……明白了。	……明白了。	……わかりマシタ。	… 알겠습니다.	...Understood.						0
418	全员注意，准备正面突破封锁，离开汉诺塔！	全員注意，準備正面突破封鎖，離開漢諾塔！	全員、正面突破して、ハノイの塔から脱出するぞ！	모두 주목, 봉쇄를 정면 돌파해 하노이 타워에서 탈출한다!	Everyone, get ready. Let's push through and get out of the Tower of Hanoi!						0
419	是!	是！	はい！	네!\n응!	Yes, sir!						0
