xxx_3727713097	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
10	12107			{{2,41694}}				riki.CG_characterPlot	3501136		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC12_name7			19	
10	24104			{{2,41699}}				riki.CG_characterPlot	3501163		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC24_name4			20	
10	25109			{{2,41710}}				riki.CG_characterPlot	1501217		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC25_name8			21	
10	25110	[202502061000]	[202502061000]	{{2,41705}}				riki.CG_characterPlot	1501218		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC25_name9			22	
10	26004			{{2,41715}}				riki.CG_characterPlot	3501184			riki.CG_DLC26_name4			23	
10	10145			{{2,41723}}				riki.CG_characterPlot	3501229			riki.CG_DLC27_name29			24	
10	10146			{{2,41719}}				riki.CG_characterPlot	3501231			riki.CG_DLC27_name30			25	
10	10152			{{2,41727}}				riki.CG_characterPlot	3501238			riki.CG_DLC28_name5			26	
10	10163			{{2,41739}}				riki.CG_characterPlot	3501257			riki.CG_DLC30_name10			27	
10	10164	{202507241000}	{202507241000}	{{2,41734}}				riki.CG_characterPlot	3501259			riki.CG_DLC30_name11			28	
10	10172			{{2,41744}}				riki.CG_characterPlot	3501269			riki.CG_DLC31_name8			29	
10	10701			{{2,41749}}				riki.CG_characterPlot	3501307			riki.CG_DLC32_name21			30	
10	10702			{{2,41753}}				riki.CG_characterPlot	3501308			riki.CG_DLC32_name22			31	
10	10703			{{2,41759}}				riki.CG_characterPlot	3501348			riki.CG_DLC33_name16			32	
10	10704	{202511271000}	{202511271000}	{{2,41763}}				riki.CG_characterPlot	3501349			riki.CG_DLC33_name17			33	
10	10705			{{2,41767}}				riki.CG_characterPlot	3501363			riki.CG_DLC34_name11			34	
10	10706	{202601011000}	{202601011000}	{{2,41771}}				riki.CG_characterPlot	3501364			riki.CG_DLC34_name10			35	
10	10191			{{2,41779}}				riki.CG_characterPlot	3501390			riki.CG_DLC35_name16			36	
10	10192	[202602121000]	[202602121000]	{{2,41774}}				riki.CG_characterPlot	3501391			riki.CG_DLC35_name17			37	
10	10210			{{2,41785}}				riki.CG_characterPlot	1501382			riki.CG_DLC36_name11			348	
10	10048			{{22,1,5}}				riki.CG_character	3501072		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name48			38	
10	10049	{209910090800}	{209910090800}	{{22,2,5}}				riki.CG_character	3501073		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name49			39	
10	10050			{{22,4,5}}				riki.CG_character	3501074		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name50			40	
10	10051			{{22,5,5}}				riki.CG_character	3501075		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name51			41	
10	10052			{{22,6,5}}				riki.CG_character	3501076		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name52			42	
10	10053			{{22,7,5}}				riki.CG_character	3501077		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name53			43	
10	10054	{209910090800}	{209910090800}	{{22,8,5}}				riki.CG_character	3501078		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name54			44	
10	10055			{{22,10,5}}				riki.CG_character	3501079		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name55			45	
10	10056			{{22,11,5}}				riki.CG_character	3501080		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name56			46	
10	10057			{{22,12,5}}				riki.CG_character	3501081		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name57			47	
10	10058			{{22,13,5}}				riki.CG_character	3501082		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name58			48	
10	10059	{209910090800}	{209910090800}	{{22,14,5}}				riki.CG_character	3501083		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name59			49	
10	10060			{{22,17,5}}				riki.CG_character	3501084		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name60			50	
10	10061			{{22,15,5}}				riki.CG_character	3501085		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name61			51	
10	10062			{{22,3,5}}				riki.CG_character	3501086		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name62			52	
10	10063			{{22,16,5}}				riki.CG_character	3501087		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name63			53	
10	10110			{{22,18,5}}				riki.CG_character	3501113			riki.CG_DLC10_name7			54	
10	10147			{{22,20,5}}				riki.CG_character	3501233			riki.CG_DLC27_name31			55	
10	10153			{{22,21,5}}				riki.CG_character	3501240			riki.CG_DLC28_name6			56	
10	10364			{{22,22,5}}				riki.CG_character	3501350			riki.CG_DLC33_name18			57	
10	10365			{{22,23,5}}				riki.CG_character	3501372			riki.CG_DLC34_name12			58	
10	10773			{{2,10121}}				riki.CG_DLC32_1	3501276	/Game/Plot/CgPlot/Dlc20_plots/PoltAsset/Scene/PlotCG_0155.PlotCG_0155		riki.CG_DLC32_name14			59	1
10	10774			{{2,10123}}				riki.CG_DLC32_1	3501277	/Game/Plot/CgPlot/Dlc20_plots/PoltAsset/Scene/PlotCG_0156.PlotCG_0156		riki.CG_DLC32_name15			60	1
10	10775			{{2,10122}}				riki.CG_DLC32_1	3501291			riki.CG_DLC32_name16			61	
10	10776			{{2,10124}}				riki.CG_DLC32_1	3501292			riki.CG_DLC32_name17			62	
10	10777			{{2,10121}}				riki.CG_DLC32_1	3501293			riki.CG_DLC32_name18			63	
10	10778			{{2,10122}}				riki.CG_DLC32_1	3501294			riki.CG_DLC32_name19			64	
10	10779			{{2,10123}}				riki.CG_DLC32_1	3501295			riki.CG_DLC32_name20			65	
10	10001							riki.CG_DLC0	3501000	/Game/Plot/CgPlot/Chapter1_Plots/PoltAsset/Scene/PlotCG_002.PlotCG_002	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name1			66	1
10	10002							riki.CG_DLC0	3501001	/Game/Plot/CgPlot/Chapter1_Plots/PoltAsset/Scene/PlotCG_003.PlotCG_003	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name2			67	1
10	10003							riki.CG_DLC0	3501002	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_004.PlotCG_004	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name3	1		68	1
10	10004							riki.CG_DLC0	3501003	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_005.PlotCG_005	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name4	1		69	1
10	10005							riki.CG_DLC0	3501004	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_006.PlotCG_006	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name5			70	1
10	10113							riki.CG_DLC0	3501005	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_007.PlotCG_007	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name6			71	1
10	10114							riki.CG_DLC0	3501006	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_008.PlotCG_008	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name7	1		72	1
10	10008							riki.CG_DLC0	3501007	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_009.PlotCG_009	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name8			73	1
10	10009							riki.CG_DLC0	3501008	/Game/Plot/CgPlot/Chapter0_Plots/PoltAsset/Scene/PlotCG_010.PlotCG_010	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name9			74	1
10	10010							riki.CG_DLC0	3501009	/Game/Plot/CgPlot/Chapter3_Plots/PoltAsset/Scene/PlotCG_011.PlotCG_011	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name10	1		75	1
10	10011							riki.CG_DLC0	3501010	/Game/Plot/CgPlot/Chapter4_Plots/PoltAsset/Scene/PlotCG_012.PlotCG_012	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name11			76	1
10	10012							riki.CG_DLC0	3501011	/Game/Plot/CgPlot/Chapter5_Plots/PoltAsset/Scene/PlotCG_013.PlotCG_013	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name12	1		77	1
10	10013							riki.CG_DLC0	3501012	/Game/Plot/CgPlot/Chapter6_Plots/PoltAsset/Scene/PlotCG_014.PlotCG_014	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name13	1		78	1
10	10014							riki.CG_DLC0	3501013	/Game/Plot/CgPlot/Chapter3_Plots/PoltAsset/Scene/PlotCG_015.PlotCG_015	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name14			79	1
10	10016							riki.CG_DLC0	3501015	/Game/Plot/CgPlot/Chapter2_Plots/PoltAsset/Scene/PlotCG_017.PlotCG_017	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name16			80	1
10	10017							riki.CG_DLC0	3501016	/Game/Plot/CgPlot/Chapter2_Plots/PoltAsset/Scene/PlotCG_018.PlotCG_018	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name17			81	1
10	10018							riki.CG_DLC0	3501017	/Game/Plot/CgPlot/Chapter2_Plots/PoltAsset/Scene/PlotCG_019.PlotCG_019	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name18			82	1
10	10116							riki.CG_DLC0	3501019	/Game/Plot/CgPlot/Chapter4_Plots/PoltAsset/Scene/PlotCG_022.PlotCG_022	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name20			83	1
10	10021							riki.CG_DLC0	3501020	/Game/Plot/CgPlot/Chapter5_Plots/PoltAsset/Scene/PlotCG_023.PlotCG_023	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name21			84	1
10	10022							riki.CG_DLC0	3501021	/Game/Plot/CgPlot/Chapter6_Plots/PoltAsset/Scene/PlotCG_024.PlotCG_024	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name22			85	1
10	10023							riki.CG_DLC0	3501022	/Game/Plot/CgPlot/Chapter8_Plots/PoltAsset/Scene/PlotCG_025.PlotCG_025	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name23			86	1
10	10024							riki.CG_DLC0	3501023	/Game/Plot/CgPlot/Chapter8_Plots/PoltAsset/Scene/PlotCG_026.PlotCG_026	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name24			87	1
10	10025							riki.CG_DLC0	3501024	/Game/Plot/CgPlot/Chapter9_Plots/PoltAsset/Scene/PlotCG_027.PlotCG_027	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name25			88	1
10	10026							riki.CG_DLC0	3501025	/Game/Plot/CgPlot/Chapter10_Plots/PoltAsset/Scene/PlotCG_028_1.PlotCG_028_1	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name26			89	1
10	10027							riki.CG_DLC0	3501026	/Game/Plot/CgPlot/Chapter1_Plots/PoltAsset/Scene/PlotCG_029.PlotCG_029	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name27			90	1
10	10028							riki.CG_DLC0	3501027	/Game/Plot/CgPlot/Chapter10_Plots/PoltAsset/Scene/PlotCG_030.PlotCG_030	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name28			91	1
10	10031							riki.CG_DLC0	3501038	/Game/Plot/CgPlot/Chapter1_Plots/PoltAsset/Scene/PlotCG_050.PlotCG_050	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name31			92	1
10	10064							riki.CG_DLC1	3501047	/Game/Plot/CgPlot/Dlc1_Plots/PoltAsset/Scene/PlotCG_401.PlotCG_401	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC1_name1			93	1
10	10065							riki.CG_DLC2	3501030	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_035.PlotCG_035	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name1	1		94	1
10	10066							riki.CG_DLC2	3501031	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_036.PlotCG_036	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name2			95	1
10	10067							riki.CG_DLC2	3501033	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_037.PlotCG_037	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name3			96	1
10	10068							riki.CG_DLC2	3501034	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_046.PlotCG_046	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name4	1		97	1
10	10069							riki.CG_DLC2	3501039	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_051.PlotCG_051	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name5	1		98	1
10	10070							riki.CG_DLC2	3501040	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_052.PlotCG_052	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name6	1		99	1
10	10071							riki.CG_DLC2	3501041	/Game/Plot/CgPlot/Dlc2_Plots/PoltAsset/Scene/PlotCG_053.PlotCG_053	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name7	1		100	1
10	10072							riki.CG_DLC2	3501032	/Game/Plot/CgPlot/Chapter11_Plots/PoltAsset/Scene/PlotCG_36_2.PlotCG_36_2	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC2_name8			101	1
10	10073							riki.CG_DLC3	3501048	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_412.PlotCG_412	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name1			102	1
10	10074							riki.CG_DLC3	3501049	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_413.PlotCG_413	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name2			103	1
10	10075							riki.CG_DLC3	3501050	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_414.PlotCG_414	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name3			104	1
10	10076							riki.CG_DLC3	3501051	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_415.PlotCG_415	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name4			105	1
10	10077							riki.CG_DLC3	3501052	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_416.PlotCG_416	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name5			106	1
10	10173							riki.CG_DLC3	3501280	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_409.PlotCG_409	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name6			107	1
10	10174							riki.CG_DLC3	3501281	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_410.PlotCG_410	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name7	1		108	1
10	10175							riki.CG_DLC3	3501282	/Game/Plot/CgPlot/Dlc3_Plots/PoltAsset/Scene/PlotCG_411.PlotCG_411	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC3_name8			109	1
10	10042							riki.CG_DLC4	3501066		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name42	1		110	
10	10041							riki.CG_DLC4	3501065		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name41	1		111	
10	10078							riki.CG_DLC4	3501096			riki.CG_DLC4_name1	1		112	
10	10079							riki.CG_DLC4	3501036	/Game/Plot/CgPlot/Chapter12_Plots/PoltAsset/Scene/PlotCG_048.PlotCG_048	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC4_name2	1		113	1
10	10080							riki.CG_DLC4	3501037	/Game/Plot/CgPlot/Chapter12_Plots/PoltAsset/Scene/PlotCG_049.PlotCG_049	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC4_name3	1		114	1
10	10082							riki.CG_DLC5	3501097			riki.CG_DLC5_name2	1		115	
10	10083							riki.CG_DLC5	3501044	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_060.PlotCG_060	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC5_name3	1		116	1
10	10084							riki.CG_DLC5	3501098			riki.CG_DLC5_name4			117	
10	10044							riki.CG_DLC6	3501068		{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC0_name44	1		118	
10	10085							riki.CG_DLC6	1501096			riki.CG_DLC6_name1	1		119	
10	10086							riki.CG_DLC6	3501088	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_062.PlotCG_062	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC6_name2	1		120	1
10	10087							riki.CG_DLC6	3501089	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_063.PlotCG_063	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC6_name3			121	1
10	10088							riki.CG_DLC7	3501090			riki.CG_DLC7_name1			122	
10	10089							riki.CG_DLC7	3501099			riki.CG_DLC7_name2	1		123	
10	10090							riki.CG_DLC7	3501054	/Game/Plot/CgPlot/Dlc7_Plots/Scene/PlotCG_418.PlotCG_418	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC7_name3			124	1
10	10091							riki.CG_DLC7	3501055	/Game/Plot/CgPlot/Dlc7_Plots/Scene/PlotCG_419.PlotCG_419	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC7_name4			125	1
10	10092							riki.CG_DLC8	3501100	/Game/Plot/CgPlot/Chapter14_Plots/PoltAsset/Scene/PlotCG_065.PlotCG_065	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC8_name1			126	1
10	10093							riki.CG_DLC8	3501101	/Game/Plot/CgPlot/Chapter14_Plots/PoltAsset/Scene/PlotCG_066.PlotCG_066	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC8_name2	1		127	1
10	10094							riki.CG_DLC8	1501112			riki.CG_DLC8_name3	1		128	
10	10095			{{2,11314}}				riki.CG_DLC9	3501103	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_069_02.PlotCG_069_02	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC9_name1			129	1
10	10096			{{2,11314}}				riki.CG_DLC9	3501104	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_070.PlotCG_070	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC9_name2			130	1
10	10097			{{2,11317}}				riki.CG_DLC9	3501105	/Game/Plot/CgPlot/Chapter13_Plots/PoltAsset/Scene/PlotCG_071.PlotCG_071	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC9_name3			131	1
10	10098			{{2,11320}}				riki.CG_DLC9	3501091			riki.CG_DLC9_name4	1		132	
10	10099			{{2,11317}}				riki.CG_DLC9	1501118			riki.CG_DLC9_name5			133	
10	10100			{{2,11316}}				riki.CG_DLC9	3501093			riki.CG_DLC9_name6	1		134	
10	10101			{{2,11321}}				riki.CG_DLC9	1501120			riki.CG_DLC9_name7			135	
10	10104			{{2,11332}}				riki.CG_DLC10	3501108	/Game/Plot/CgPlot/Dlc10_Plots/PoltAsset/Scene/PlotCG_077.PlotCG_077	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC10_name1			136	1
10	10105			{{2,11337}}				riki.CG_DLC10	3501109			riki.CG_DLC10_name2			137	
10	10106			{{2,11334}}				riki.CG_DLC10	3501110			riki.CG_DLC10_name3	1		138	
10	10107			{{2,11338}}				riki.CG_DLC10	3501111	/Game/Plot/CgPlot/Dlc10_Plots/PoltAsset/Scene/PlotCG_080.PlotCG_080	{0.3,{0,0},{0,0},{1,1}}	riki.CG_DLC10_name4			139	1
10	10108			{{2,11337}}				riki.CG_DLC10	3501112			riki.CG_DLC10_name5			140	
10	11101							riki.CG_DLC11	3501114	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Scene/PlotCG_423.PlotCG_423		riki.CG_DLC11_name1			141	1
10	11102							riki.CG_DLC11	3501115	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Scene/PlotCG_424.PlotCG_424		riki.CG_DLC11_name2			142	1
10	11103							riki.CG_DLC11	3501116			riki.CG_DLC11_name3	1		143	
10	11104							riki.CG_DLC11	3501117			riki.CG_DLC11_name4	1		144	
10	11105							riki.CG_DLC11	3501118			riki.CG_DLC11_name5			145	
10	11106							riki.CG_DLC11	3501119			riki.CG_DLC11_name6			146	
10	11107							riki.CG_DLC11	3501120			riki.CG_DLC11_name7			147	
10	11108							riki.CG_DLC11	3501121			riki.CG_DLC11_name8			148	
10	11111							riki.CG_DLC11	3501127	/Game/Plot/CgPlot/Dlc11_Plots/PoltAsset/Scene/PlotCG_420_02.PlotCG_420_02		riki.CG_DLC11_name11			149	1
10	12101			{{2,51452}}				riki.CG_DLC12	3501128	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Scene/PlotCG_082.PlotCG_082		riki.CG_DLC12_name1			150	1
10	12102			{{2,51454}}				riki.CG_DLC12	3501129	/Game/Plot/CgPlot/Dlc12_Plots/PoltAsset/Scene/PlotCG_083.PlotCG_083		riki.CG_DLC12_name2			151	1
10	12104			{{2,51457}}				riki.CG_DLC12	3501133			riki.CG_DLC12_name4			152	
10	12106			{{2,51401}}				riki.CG_DLC12	3501135			riki.CG_DLC12_name6			153	
10	24101			{{2,51462}}				riki.CG_DLC24	3501160			riki.CG_DLC24_name1			154	
10	24102			{{2,51464}}				riki.CG_DLC24	3501161			riki.CG_DLC24_name2			155	
10	24103			{{2,51465}}				riki.CG_DLC24	3501162			riki.CG_DLC24_name3			156	
10	25101			{{2,51471}}				riki.CG_DLC25	3501164	/Game/Plot/CgPlot/Dlc14_Plots/PoltAsset/Scene/PlotCG_093.PlotCG_093		riki.CG_DLC25_name1			157	1
10	25102			{{2,51478}}				riki.CG_DLC25	3501166	/Game/Plot/CgPlot/Dlc14_Plots/PoltAsset/Scene/PlotCG_095.PlotCG_095		riki.CG_DLC25_name2			158	1
10	25103			{{2,51472}}				riki.CG_DLC25	1501181			riki.CG_DLC25_name3			159	
10	25104			{{2,51477}}				riki.CG_DLC25	3501169			riki.CG_DLC25_name4	1		160	
10	25105			{{2,51473}}				riki.CG_DLC25	3501170			riki.CG_DLC25_name5			161	
10	25106			{{2,51473}}				riki.CG_DLC25	3501172			riki.CG_DLC25_name6	1		162	
10	25107			{{2,51478}}				riki.CG_DLC25	1501180			riki.CG_DLC25_name7			163	
10	26101							riki.CG_DLC26	3501180	/Game/Plot/CgPlot/Dlc15_Plots/PoltAsset/Scene/PlotCG_429_riki.PlotCG_429_riki		riki.CG_DLC26_name1			164	1
10	26102							riki.CG_DLC26	3501181	/Game/Plot/CgPlot/Dlc15_Plots/PoltAsset/Scene/PlotCG_430.PlotCG_430		riki.CG_DLC26_name2			165	1
10	26103							riki.CG_DLC26	3501178			riki.CG_DLC26_name3			166	
10	10117			{{2,51561}}				riki.CG_DLC27	3501191			riki.CG_DLC27_name1			167	
10	10118			{{2,51501}}				riki.CG_DLC27	3501193			riki.CG_DLC27_name2			168	
10	10119			{{2,51501}}				riki.CG_DLC27	3501194			riki.CG_DLC27_name3			169	
10	10120			{{2,51501}}				riki.CG_DLC27	3501190	/Game/Plot/CgPlot/Dlc16_plots/Scene/PlotCG_0107_riki.PlotCG_0107_riki		riki.CG_DLC27_name4			170	1
10	10121			{{2,51501}}				riki.CG_DLC27	3501188	/Game/Plot/CgPlot/Dlc16_plots/Scene/PlotCG_0108.PlotCG_0108		riki.CG_DLC27_name5			171	1
10	10122			{{2,51557}}				riki.CG_DLC27	3501195			riki.CG_DLC27_name6			172	
10	10123			{{2,51559}}				riki.CG_DLC27	3501196			riki.CG_DLC27_name7			173	
10	10124			{{2,51501}}				riki.CG_DLC27	3501189	/Game/Plot/CgPlot/Dlc16_plots/Scene/PlotCG_0112.PlotCG_0112		riki.CG_DLC27_name8			174	1
10	10125			{{2,51553}}				riki.CG_DLC27	1501242			riki.CG_DLC27_name9			175	
10	10126			{{2,51501}}				riki.CG_DLC27	1501244			riki.CG_DLC27_name10			176	
10	10127			{{2,51551}}				riki.CG_DLC27	3501210			riki.CG_DLC27_name11			177	
10	10128			{{2,51552}}	3501212,3501213,3501214			riki.CG_DLC27	3501212			riki.CG_DLC27_name12			178	
10	10129			{{25,231}}				riki.CG_DLC27_1	3501204			riki.CG_DLC27_name13			179	
10	10130			{{25,411}}				riki.CG_DLC27_1	3501205			riki.CG_DLC27_name14			180	
10	10131			{{25,141}}				riki.CG_DLC27_1	3501206			riki.CG_DLC27_name15			181	
10	10132			{{25,411}}				riki.CG_DLC27_1	3501207			riki.CG_DLC27_name16			182	
10	10133			{{25,115}}				riki.CG_DLC27_1	3501209			riki.CG_DLC27_name17			183	
10	10134			{{25,132}}				riki.CG_DLC27_1	3501218			riki.CG_DLC27_name18			184	
10	10135			{{25,331}}				riki.CG_DLC27_1	3501219			riki.CG_DLC27_name19			185	
10	10136			{{25,217}}				riki.CG_DLC27_1	3501220			riki.CG_DLC27_name20			186	
10	10137			{{25,229}}				riki.CG_DLC27_1	3501221			riki.CG_DLC27_name21			187	
10	10138			{{25,301}}				riki.CG_DLC27_1	3501222			riki.CG_DLC27_name22			188	
10	10139			{{25,219}}				riki.CG_DLC27_1	3501223			riki.CG_DLC27_name23			189	
10	10140			{{25,122}}				riki.CG_DLC27_1	3501225			riki.CG_DLC27_name24			190	
10	10141			{{25,231}}				riki.CG_DLC27_1	3501226			riki.CG_DLC27_name25			191	
10	10142			{{25,2}}				riki.CG_DLC27_1	3501227			riki.CG_DLC27_name26			192	
10	10143			{{25,226}}				riki.CG_DLC27_1	3501228			riki.CG_DLC27_name27			193	
10	10144			{{25,411}}				riki.CG_DLC27_1	3501216			riki.CG_DLC27_name28			194	
10	10148			{{2,11515}}				riki.CG_DLC28	3501234	/Game/Plot/CgPlot/Dlc17_plots/PoltAsset/Scene/PlotCG_0133.PlotCG_0133		riki.CG_DLC28_name1			195	1
10	10149			{{2,11511}}				riki.CG_DLC28	3501236	/Game/Plot/CgPlot/Dlc17_plots/PoltAsset/Scene/PlotCG_0134.PlotCG_0134		riki.CG_DLC28_name2			196	1
10	10150			{{2,11515}}				riki.CG_DLC28	1501257			riki.CG_DLC28_name3			197	
10	10151			{{2,11518}}				riki.CG_DLC28	1501259			riki.CG_DLC28_name4			198	
10	10154			{{2,51588}}				riki.CG_DLC30	3501242	/Game/Plot/CgPlot/Dlc18_plots/PoltAsset/Scene/PlotCG_0137.PlotCG_0137		riki.CG_DLC30_name1			199	1
10	10155			{{2,51583}}				riki.CG_DLC30	3501243	/Game/Plot/CgPlot/Dlc18_plots/PoltAsset/Scene/PlotCG_0138.PlotCG_0138		riki.CG_DLC30_name2			200	1
10	10156			{{2,51586}}				riki.CG_DLC30	3501244	/Game/Plot/CgPlot/Dlc18_plots/PoltAsset/Scene/PlotCG_0139.PlotCG_0139		riki.CG_DLC30_name3			201	1
10	10157			{{2,51588}}				riki.CG_DLC30	3501248			riki.CG_DLC30_name4			202	
10	10158			{{2,51588}}				riki.CG_DLC30	3501250			riki.CG_DLC30_name5	1		203	
10	10159			{{2,51582}}				riki.CG_DLC30	3501252			riki.CG_DLC30_name6			204	
